BoardID,Email,Fax,FirmID,ListingServiceName,ModificationTimestamp,Name,OfficeCity,OfficeID,OfficePhone,OfficeState,OfficeStatus,OfficeUID,OfficeZip,StreetAddress,URL
2715,keith@getmoreoffers.com,8664208957,0765,"Ocala/Marion County AOR",2014-04-11T14:17:33,"ADDVANTAGE REAL ESTATE SVCS.",CLEARWATER,0,7279422929,FL,"- Active",271507650,33759,"3117 WOLFE RD  CLEARWATER, FL 33759",WWW.GETMOREOFFERS.COM
2715,EKURTZ@AMERICANHERITAGEFL.COM,3524821874,2152,"Ocala/Marion County AOR",2010-03-01T14:42:29,"AHDG, INC",OCALA,0,3524821818,FL,"- Inactive",271521520,34471,"1823 SE FORT KING STREET SUITE  100 OCALA, FL 34471",WWW.AMERICANHERITAGEFL.COM
2715,MATT@MCCALLCOMM.COM,3523691700,2153,"Ocala/Marion County AOR",2007-01-09T18:34:54,"McCALL COMMUNICATIONS",OCALA,0,3523691600,FL,"- Inactive",271521530,34474,"1202 SW 17TH ST STE 101 OCALA, FL 34474",
2715,ALLWRIGHT@FIRSTAM.COM,,02078,"Ocala/Marion County AOR",2008-02-08T13:38:52,"FIRST AMERICAN HOME BUYERS PROTECT",GAINESVILLE,0,8006980422,FL,"- Inactive",2715020780,32608,"4440 SW ARCHER ROAD   #2424 GAINESVILLE, FL 32608",WWW.FIRSTAM.COM/WARRANTY
2715,DFAIRCHILD1@VERIZON.NET,9413421339,0766,"Ocala/Marion County AOR",2008-02-28T14:04:55,"DANIEL R. FAIRCHILD",BRADENTON,0,9413429500,FL,"- Inactive",271507660,34202,"  BRADENTON, FL 34202",WWW.FLAAPPRAISAL.COM
2715,DAVE@RESIDENTIALSITESOLUTIONS.COM,3864477705,0767,"Ocala/Marion County AOR",2006-11-09T23:49:51,"RESIDENTIAL SITE SOLUTIONS, INC.","PALM COAST",0,3864478080,FL,"- Inactive",271507670,32137,"4 HARGROVE GRADE SUITE F PALM COAST, FL 32137",WWW.RESIDENTIALSITESOLUTIONS.COM
2715,SISIE515@AOL.COM,3057164039,0768,"Ocala/Marion County AOR",2006-11-14T13:02:21,"PREFERRED REAL ESTATES & ASSOC, INC",MIAMI,0,3057164037,FL,"- Inactive",271507680,33126,"5201 BLUE LAGOON DRIVE #889 MIAMI, FL 33126",
2715,JOYMILLER@KOALAREALTY.COM,9544438612,0769,"Ocala/Marion County AOR",2007-07-02T14:40:57,"KOALA REALTY GROUP, INC","COOPER CITY",0,9544438611,FL,"- Inactive",271507690,33026,"11011 SHERIDAN ST #305 COOPER CITY, FL 33026",WWW.KOALAREALTY.COM
2715,MARKW@DPI-MIAMI.COM,3059477695,2154,"Ocala/Marion County AOR",2008-02-08T13:37:48,"DPI, DIGITAL PRINTERS INT L",MIAMI,0,3059482311,FL,"- Inactive",271521540,33162,"16200 NE 13 AVE  MIAMI, FL 33162",WWW.DPIBIZCARDS.COM
2715,MEGHANN@INTEGRITYOCALA.COM,352438119,02155,"Ocala/Marion County AOR",2007-03-20T15:51:52,"INTEGRITY MORTGAGE & INVESTMENTS",OCALA,0,3522363256,FL,"- Inactive",2715021550,34475,"2303 N PINE AVE   # 200 OCALA, FL 34475",INTEGRITYMORTGAGEOCALA.COM
2715,JBAKAS@HOWARD.COM,9043767574,02156,"Ocala/Marion County AOR",2007-03-20T15:51:27,"HUMANA INSURANCE","ALTAMONTE SPRINGS",0,3523429640,FL,"- Inactive",2715021560,32714,"385 DOUGLAS AVE SUITE 1050 ALTAMONTE SPRINGS, FL 32714",
2715,CHRIS@OCALACONSTRUCTION.COM,3528540285,0770,"Ocala/Marion County AOR",2008-10-07T17:02:27,"C & D INVESTMENTS",OCALA,0,3528546393,FL,"- Inactive",271507700,34471,"3304 SE LAKE WEIR AVE  OCALA, FL 34471",WWW.OCALACONSTRUCTION.COM
2715,PULSARREALTY1@EARTHLINK.NET,3526373020,0771,"Ocala/Marion County AOR",2009-07-31T12:04:56,"UNITED COUNTRY PULSAR RLTY GROUP, INC","CRYSTAL RIVER",0,3526373010,FL,"- Inactive",271507710,34423,"PO BOX 984  CRYSTAL RIVER, FL 34423",WWW.PULSARREALTYOFCITRUS.COM
2715,,3525220544,107,"Ocala/Marion County AOR",2007-06-18T17:49:44,"ALL FLORIDA REALTY SERVICES",DUNNELLON,1,3525220541,FL,"- Purge",27151071,34431,"11875 CEDAR STREET  DUNNELLON, FL 34431",www.allfloridarealty.com
2715,WORLDWIDEREALTY@EARTHLINK.NET,3525276799,772,"Ocala/Marion County AOR",2013-03-15T20:39:51,"WORLD WIDE REALTY","BEVERLY HILLS",0,3527460987,FL,"- Inactive",27157720,34465,"4130 N SACRAMENTO AVENUE  BEVERLY HILLS, FL 34465",WWW.WORLDWIDEREALTYINFO.COM
2715,STUTTLE@KELHOMES.COM,4075131932,0773,"Ocala/Marion County AOR",2008-05-09T12:15:12,"KEL REAL ESTATE, LLC","ALTAMONTE SPRINGS",0,4075131900,FL,"- Inactive",271507730,32714,"151 WYMORE RD SUITE 7000 ALTAMONTE SPRINGS, FL 32714",WWW.KELHOMES.COM
2715,,3527327998,458,"Ocala/Marion County AOR",2008-10-22T18:27:46,"HOMES TO RANCHES RLTY (BRANCH)INC",OCALA,2,3527323276,FL,"- Inactive",27154582,34482,"2455 NW 44TH AVE  OCALA, FL 34482",
2715,TIMFAINE@att.net,3524650133,0775,"Ocala/Marion County AOR",2011-09-30T16:53:20,"OCALA FAMILY REALTY INC.",Dunnellon,0,3524891249,FL,"- Inactive",271507750,34432,"13560 SW 106th PL  Dunnellon, FL 34432",
2715,JULGUITALE@AOL.COM,8882282819,0776,"Ocala/Marion County AOR",2007-10-03T15:17:23,"G VITALE INTERNATIONAL RLTY,LLC","CAPE CORAL",0,2393444475,FL,"- Inactive",271507760,33904,"2511 SE 20TH AVE  CAPE CORAL, FL 33904",WWW.GIRLREALTY.COM
2715,DEE@DIVERSIFIED.COM,3527485343,777,"Ocala/Marion County AOR",2012-02-14T20:26:43,"DIVERSIFIED LAND MARKETING GR, LLC",SUMTERVILLE,0,3523300022,FL,"- Inactive",27157770,33585,"1988 HWY 301 N  SUMTERVILLE, FL 33585",WWW.DIVERSIFIED.COM
2715,PRETTYPENNY@EMBARQMAIL.COM,3523687993,0778,"Ocala/Marion County AOR",2012-07-26T18:09:44,"PRETTY PENNY PROPERTIES, INC",Ocala,0,3526296883,FL,"- Active",271507780,34471,"520 SE Fort King Street A-1  Ocala, FL 34471",www.prettypennyproperties.com
2715,BKEELER@HOMESANDLOANSMAG.COM,3867612205,2158,"Ocala/Marion County AOR",2008-02-13T13:23:03,"HOMES AND LOANS MAGAZINE","SOUTH DAYTONA",0,3863345636,FL,"- Inactive",271521580,32119,"2400 S RIDGEWOOD AVE SUITE 6 SOUTH DAYTONA, FL 32119",HOMESANDLOANSMAG.COM
2715,SKIP@HOMEGUARDIANTITLE.COM,5619882546,2157,"Ocala/Marion County AOR",2007-02-05T18:18:09,"HOME GUARDIAN TITLE","BOCA RATON",0,8773848031,FL,"- Inactive",271521570,33431,"1900 N W CORPORATE BLVD  BOCA RATON, FL 33431",HOMEGUARDIANTITLE.COM
2715,,3526222389,0779,"Ocala/Marion County AOR",2008-09-03T15:21:52,"M.I.R.A. INTERNATIONAL, INC.",OCALA,0,3526224949,FL,"- Inactive",271507790,34470,"1410 NE 8TH AVE  OCALA, FL 34470",
2715,JOSEAALV@AOL.COM,4079310052,0780,"Ocala/Marion County AOR",2014-03-31T14:24:16,"ONE WAY REALTY INC.",KISSIMMEE,0,3524145176,FL,"- Inactive",271507800,34741,"1107 Mabbette St  KISSIMMEE, FL 34741",ONEWAY-REALTY.COM
2715,sboonmimi@aol.com,3526808185,262,"Ocala/Marion County AOR",2012-03-09T15:50:07,"SALLY S. BOON REALTY, INC",OCALA,0,3526808182,FL,"- Active",27152620,34472,"421 LAKE DRIVE  OCALA, FL 34472",
2715,weldons@centurylink.net,,0782,"Ocala/Marion County AOR",2011-10-28T14:49:48,"WELDON STANFORD APPRAISALS",SUMMERFIELD,0,3522234619,FL,"- Inactive",271507820,34491,"17804 SE 95TH CT  SUMMERFIELD, FL 34491",
2715,MERCEDES@STATEWIDEREALTY.BIZ,2395417941,0783,"Ocala/Marion County AOR",2007-04-19T19:52:44,"STATEWIDE INVESTMENTS AND REALTY","CAPE CORAL",0,2395417947,FL,"- Inactive",271507830,33904,"4423 DEL PRADO BLVD  CAPE CORAL, FL 33904",WWW.STATEWIDEREALTY.BIZ
2715,sales@journeyhomerealty.com,3522450547,0784,"Ocala/Marion County AOR",2013-03-15T20:42:05,"VESTOR PROPERTY MANAGEMENT, LLC",SARASOTA,0,8888378675,FL,"- Inactive",271507840,34231,"1882 Stickney Point Road  SARASOTA, FL 34231",WWW.VESTORGROUP.COM
2715,SIMONA@CREDIT-CONSULTANTS.NET,9542522247,0785,"Ocala/Marion County AOR",2007-06-06T17:34:07,"FINITE REAL ESTATE CORPORATION",MARGATE,0,9546086858,FL,"- Inactive",271507850,33063,"6261 W ATLANTIC BLVD #207  MARGATE, FL 33063",
2715,OFFICE@ALMOSTHOMEREALTYINC.COM,3528670017,0786,"Ocala/Marion County AOR",2007-03-05T18:28:06,"ALMOST HOME REALTY, INC",OCALA,0,3528670008,FL,"- Inactive",271507860,34470,"1515 E SILVER SPRINGS BLVD SUITE 147 OCALA, FL 34470",
2715,KEN@HERITAGEMANAGEMENT.NET,3522370488,0787,"Ocala/Marion County AOR",2012-12-19T12:17:24,"HERITAGE REALTY, LLC",OCALA,0,3522374488,FL,"- Active",271507870,34481,"10641 SW 80TH AVE  OCALA, FL 34481",www.heritagemanagement.net
2715,FMLRE@YAHOO.COM,3522363790,2159,"Ocala/Marion County AOR",2012-07-31T14:04:55,"HOMES REVIEW",OCALA,0,3522666696,FL,"- Inactive",271521590,34475,"P O BOX 213  OCALA, FL 34475",WWW.HOMESOFMARIONCOUNTY.COM
2715,RANDRREALTY@AOL.COM,5307587757,0788,"Ocala/Marion County AOR",2008-02-28T14:06:30,"R&R FINANCIAL AND REALTY",DAVIS,0,5302204147,CA,"- Inactive",271507880,95616,"1504 PASTAL WAY  DAVIS, CA 95616",
2715,"PREFERREDLAND AND HOMES@YAHOO.COM",3525289062,4318,"Ocala/Marion County AOR",2006-11-17T15:40:03,"PREFERRED LAND & HOMES WILLISTON BRA",WILLISTON,0,3525289060,FL,"- Purge",271543180,32696,"15 SE 5TH STREET  WILLISTON, FL 32696",PREFERREDLANDANDHOMES.COM
2715,CHRESAPPS@GMAIL.COM,3525053739,0789,"Ocala/Marion County AOR",2008-09-04T17:54:42,"C & H RESIDENTIAL APPRAISALS, LLC",GAINESVILLE,0,3525053738,FL,"- Inactive",271507890,32607,"641 NW 36TH ST  GAINESVILLE, FL 32607",
2715,SHARPAPPRAISALS@AOL.COM,3523510543,0790,"Ocala/Marion County AOR",2009-01-12T19:00:17,"SHARP APPRAISALS SERVICES, INC",OCALA,0,3523510174,FL,"- Inactive",271507900,34470,"P O BOX 6860  OCALA, FL 34470",
2715,AFFILIATEDMORTGAGE@AMSOCF.COM,3526200009,2160,"Ocala/Marion County AOR",2007-02-05T18:13:20,"AFFILITATED MORTGAGE SER. OF CEN FL",OCALA,0,3526200009,FL,"- Inactive",271521600,34470,"1396 NE 20TH AVE # 500 OCALA, FL 34470",WWW.AMSOCF.COM
2715,COLLINSTEAM1@BELLSOUTH.NET,4073866696,0791,"Ocala/Marion County AOR",2007-05-15T16:06:02,"1ST ACCESS REALTY OF CEN FL, INC",EUSTIS,0,3868224149,FL,"- Inactive",271507910,32726,"31604 JAY STREET  EUSTIS, FL 32726",WWW.1STACCESSREALTYFL.COM
2715,YJS3REALTY@EMBARQMAIL.COM,3526298132,792,"Ocala/Marion County AOR",2013-09-13T16:48:39,"YOUNG JOE SIMMOMS,III REALTY",OCALA,0,3526298132,FL,"- Inactive",27157920,34471,"120 SE 12TH TERR  OCALA, FL 34471",
2715,,9048075548,0793,"Ocala/Marion County AOR",2007-08-02T18:43:39,"ELBERT L. SHIVER LIC REAL ESTATE BRO","ORANGE PARK",0,9048387897,FL,"- Inactive",271507930,32003,"1775 DOCKSIDE DR.  ORANGE PARK, FL 32003",
2715,DEBBIE@OCALADEVELOPMENT.COM,3527320164,0794,"Ocala/Marion County AOR",2013-03-26T19:27:30,"OCALA DEVELOPMENT CORP OF MARION",OCALA,0,3527325255,FL,"- Active",271507940,34478,"P O BOX 3988  OCALA, FL 34478",WWW.OCALADEVELOPMENT.COM
2715,RWERNER@YAHOO.COM,,0795,"Ocala/Marion County AOR",2007-04-19T19:51:48,"SELL 4 LESS REALTY",BELLEVIEW,0,3523077999,FL,"- Inactive",271507950,34421,"11470 SE 44TH AVE  BELLEVIEW, FL 34421",SELL4LESSREALTYSERVICES.COM
2715,JORGEANDRADE79@HOTMAIL.COM,3052281363,0796,"Ocala/Marion County AOR",2007-06-29T14:25:13,"UNLIMITED REAL ESTATE CORP.",MIAMI,0,3052237576,FL,"- Inactive",271507960,33185,"13842 SW 8TH ST  MIAMI, FL 33185",
2715,REACAS@BELLSOUTH.NET,7724890880,0797,"Ocala/Marion County AOR",2010-10-27T13:13:45,"CHARLES A STUBLEY",TRENTON,0,7723700883,FL,"- Inactive",271507970,32693,"503 WEST WADE ST  TRENTON, FL 32693",
2715,INFO@AFFORDABLEREALTYSERVICE.COM,8772595314,0798,"Ocala/Marion County AOR",2007-07-25T17:43:21,"AFFORDABLE REALTY SERVICE, INC.","LAKE CITY",0,3867521232,FL,"- Inactive",271507980,32055,"231 NW KELLY LAKE CT  LAKE CITY, FL 32055",WWW.AFFORDABLEREALTYSERVICE.COM
2715,,,0799,"Ocala/Marion County AOR",2007-09-12T12:23:43,"ALFREDO ARENAS, INC.","CITRUS SPRINGS",0,3524655151,FL,"- Inactive",271507990,34434,"10218 N ABBY DR  CITRUS SPRINGS, FL 34434",
2715,SKELTON@TAMPABAY.RR.COM,7275880577,0800,"Ocala/Marion County AOR",2009-02-18T14:16:06,"SKELTON & ASSOCIATES",LARGO,0,7275865080,FL,"- Inactive",271508000,33770,"1301 SEMINOLE BLVD #150 LARGO, FL 33770",WWW.SKELTONAPPRAISALS.COM
2715,NITA154@COMCAST.NET,9414881221,0801,"Ocala/Marion County AOR",2013-03-15T20:27:51,"HATIN  ASSOCIATES",NOKOMIS,0,9414880412,FL,"- Inactive",271508010,34275,"379 DOLPHIN SHORES CIR  NOKOMIS, FL 34275",www.hatinappraisers.com
2715,MCATE@TOMGRIZZARD.COM,3522594905,806,"Ocala/Marion County AOR",2013-12-03T14:52:22,"ERA TOM GRIZZARD, INC","THE VILLAGES",0,3522594900,FL,"- Active",27158060,32159,"13710 US HWY 441 SUITE 200 THE VILLAGES, FL 32159",WWW.TOMGRIZZARD.COM
2715,BROKER@CHOICEBUYOWNER.COM,9543021364,0802,"Ocala/Marion County AOR",2007-02-08T13:00:37,"CHOICE BUY OWNER REALTY, LLC","DEERFIELD BEACH",0,9543540778,FL,"- Inactive",271508020,33441,"616 SE 10 ST  DEERFIELD BEACH, FL 33441",WWW.CHOICEBUYOWNER.COM
2715,RRAPPRAISALS@TAMPABAY.RR.COM,3525929918,0803,"Ocala/Marion County AOR",2008-02-28T14:09:10,"R&R APPRAISALS, INC","WEEKI WACHEE",0,3525977828,FL,"- Inactive",271508030,34607,"5399 SUWANNEE RD  WEEKI WACHEE, FL 34607",WWW.RRAPPRAISALS.COM
2715,CHUCKYOBRIEN101@YAHOO.COM,5617462068,0804,"Ocala/Marion County AOR",2008-04-01T13:29:20,"CHUCK AND ELLIE,INC.DBA OBRIEN RLTY","PALM BEACH GARDENS",0,5613109433,FL,"- Inactive",271508040,33418,"15811 81 TER N  PALM BEACH GARDENS, FL 33418",
2715,PREFERREDLANDANDHOMES@YAHOO.COM,3525289062,431,"Ocala/Marion County AOR",2012-03-23T20:18:24,"PREFERRED LAND&HOMES WILL-BRANCH",WILLISTON,1,3525289060,FL,"- Inactive",27154311,32696,"15 SE 5TH STREET  WILLISTON, FL 32696",www.preferredlandandhomes.com
2715,BRENDARANDY@BELLSOUTH.NET,3525462113,805,"Ocala/Marion County AOR",2006-12-21T19:39:13,"KINGDOM OF THE SUN REALTY, INC.","ORANGE SPRINGS",0,3525461140,FL,"- Inactive",27158050,32134,"P O BOX 366  ORANGE SPRINGS, FL 32134",
2715,LAURA@SELLFLORIDAHOMES.COM,,0807,"Ocala/Marion County AOR",2014-01-14T13:49:31,"SELL FLORIDA HOMES, INC",ROCKLEDGE,0,3215010583,FL,"- Inactive",271508070,32955,"1394 ENCLAVE DR  ROCKLEDGE, FL 32955",WWW.SELLFLORIDAHOMES.COM
2715,loretta6144@earthlink.com,3526872699,809,"Ocala/Marion County AOR",2012-01-03T19:28:35,"ALPHA & OMEGA REALTY OF OCALA, INC",OCALA,0,3522666376,FL,"- Inactive",27158090,34472,"56 REDWOOD TRACK RUN  OCALA, FL 34472",
2715,LEON@MARIONCO4SALE.COM,3524898000,808,"Ocala/Marion County AOR",2012-09-11T13:10:20,"MARION COUNTY REALTY, INC",DUNNELLON,0,3524898000,FL,"- Active",27158080,34430,"PO Box 2691  DUNNELLON, FL 34430",WWW.MARIONCO4SALE.COM
2715,NEILBROWN@DLFOXPROPERTIES.COM,3526202049,810,"Ocala/Marion County AOR",2012-11-20T15:02:51,"SOAR COMMERCIAL REAL ESTATE",OCALA,0,3523616551,FL,"- Inactive",27158100,34471,"3222 SE 23rd Terrace  OCALA, FL 34471",SOARREALESTATE.COM
2715,ANDREW@VIP-PROPERTIES.NET,5618806811,811,"Ocala/Marion County AOR",2008-05-01T14:45:36,"V.I.P. PROPERTIES OF DISTINCTION",SUMMERFIELD,0,3525983814,FL,"- Inactive",27158110,34491,"11405 SE 161 PLACE ROAD  SUMMERFIELD, FL 34491",WWW.VIP-PROPERTIES.NET
2715,INFO@NEWCENTURY-REALTY.WM,2392672726,812,"Ocala/Marion County AOR",2007-04-04T13:32:07,"NEW CENTURY C REALTY LLC","FT MYERS",0,2392672909,FL,"- Inactive",27158120,33919,"6214-D PRESIDENTIAL COURT  FT MYERS, FL 33919",NEWCENTURYFL.COM
2715,JANISME0115@AOL.COM,3864371375,510,"Ocala/Marion County AOR",2007-02-23T14:48:18,"ENGLISH ESTATES & REALTY,LLC","PORT ORANGE",0,3869316925,FL,"- Inactive",27155100,32127,"940 VILLAGE TRAIL 2-106  PORT ORANGE, FL 32127",
2715,INFO@CASAHOGAR.COM,3054023177,813,"Ocala/Marion County AOR",2007-02-07T19:18:31,"CASA & HOGAR REALTY CORP",MIAMI,0,3052627096,FL,"- Inactive",27158130,33126,"2550 NW 72ND AVE SUITE 119 MIAMI, FL 33126",
2715,MMILLER878@AOL.COM,2395960968,814,"Ocala/Marion County AOR",2008-01-24T13:59:26,"MIKE MILLER REFERRAL ASSOCIATE",NAPLES,0,2395967684,FL,"- Inactive",27158140,34116,"4851 GOLDEN GATE PARKWAY  NAPLES, FL 34116",
2715,,3525050310,815,"Ocala/Marion County AOR",2007-08-03T20:02:16,"CORNELL & ASSOCIATES, YOUR R E PART",GAINESVILLE,0,3525050555,FL,"- Inactive",27158150,32607,"5931 NW 1ST PLACE  GAINESVILLE, FL 32607",
2715,DENISE@DENISEMARCH.COM,8665886608,816,"Ocala/Marion County AOR",2008-04-21T18:50:58,"MARCH REALTY",OCALA,0,3522666165,FL,"- Inactive",27158160,34471,"5008 SE 7 PLACE  OCALA, FL 34471",WWW.DENISEMARCH.COM
2715,SALES@OCALAPALMS.COM,3527326657,817,"Ocala/Marion County AOR",2013-10-08T21:03:23,"OCALA PALMS REALTY CORPORATION",OCALA,0,3527325000,FL,"- Active",27158170,34482,"5000 N. US HIGHWAY 27  OCALA, FL 34482",WWW.OCALAPALMS-RESALES.COM
2715,JIMAUGUSTE1@YAHOO.COM,8772314779,818,"Ocala/Marion County AOR",2008-04-01T13:39:45,"REAL ESTATE MORTGAGE ADVISORS,LLC",OCALA,0,9546367984,FL,"- Inactive",27158180,34476,"5632 SW 87TH LANE  OCALA, FL 34476",REMEBROKER.COM
2715,info@LLpigi.com,,819,"Ocala/Marion County AOR",2009-10-15T20:17:03,"L&L PROPERTY INVESTMENT GROUP, INC",DUNNELLON,0,3528758368,FL,"- Inactive",27158190,34432,"12773 SW 99TH LANE  DUNNELLON, FL 34432",www.LLpigi.com
2715,MANAGER@COMMISSIONEXPRESSNFLA.COM,3526221744,2163,"Ocala/Marion County AOR",2008-02-08T13:35:55,"COMMISSION EXPRESS NORTH FLORIDA",OCALA,0,3526221292,FL,"- Inactive",271521630,34470,"ALARION BANK 1 NE 1ST AVE OCALA, FL 34470",WWW.COMMISSIONEXPRESS.COM
2715,JWSANDSPAINTING@AOL.COM,,2161,"Ocala/Marion County AOR",2008-02-13T13:23:27,"JAMES W SANDS PAINTING & PRESSURE",OCALA,0,3524384178,FL,"- Inactive",271521610,34472,"6440 CHERRY ROAD  OCALA, FL 34472",
2715,NCIR@AOL.COM,3523722776,2162,"Ocala/Marion County AOR",2008-02-13T13:19:45,"BRASINGTON CADILLAC AND SAAB",GAINESVILLE,0,3523722776,FL,"- Inactive",271521620,32609,"2001 NW 13TH STREET  GAINESVILLE, FL 32609",WWW.BRASINGTONCADILLAC.COM
2715,RICHARD.W.FIELD@ATT.NET,3863285018,820,"Ocala/Marion County AOR",2008-07-11T19:06:09,VALU-IT,PALATKA,0,3865380653,FL,"- Inactive",27158200,32177,"521 S 17TH SYREET  PALATKA, FL 32177",www.Valu-it.com
2715,USAVAIL@CFL.RR.COM,4075236604,821,"Ocala/Marion County AOR",2008-03-03T15:50:59,"PRIMETIME PROPERTIES",ORLANDO,0,3216620700,FL,"- Inactive",27158210,32835,"6550 FAIRWAY HILL CT  ORLANDO, FL 32835",USAVAIL@CFI.COM
2715,PATSY@APPRAISALNORTHFLORIDA.COM,3864542938,822,"Ocala/Marion County AOR",2011-06-21T12:51:02,"PATRICIA P PRESNELL,REAL ES BROKER","HIGH SPRINGS",0,3523181249,FL,"- Inactive",27158220,32643,"430 NW 9TH ST  HIGH SPRINGS, FL 32643",
2715,ALBASSEM@AOL.COM,4073866111,823,"Ocala/Marion County AOR",2009-07-14T13:36:01,"VALUEMAX REALTY","ORANGE SPRINGS",0,4074939999,FL,"- Inactive",27158230,32182,"P  O  BOX   1  ORANGE SPRINGS, FL 32182",
2715,CARENLURAY@CFAITH.COM,,307,"Ocala/Marion County AOR",2011-08-02T15:48:58,"OASIS PROPERTIES",OCALA,0,3522370871,FL,"- Inactive",27153070,34476,"10681 SW 11TH TERRACE  OCALA, FL 34476",www.oasisproperties.org
2715,JACKBURNER@AOL.COM,3528677416,824,"Ocala/Marion County AOR",2008-12-30T16:12:12,"BURNER & ASSOCIATES REALTY, LLC",OCALA,0,3528678673,FL,"- Active",27158240,34474,"4988 SW 31 STREET  OCALA, FL 34474",WWW.BURNERREALTY.COM
2715,LARRYBOH@EMBARQMAIL.COM,,825,"Ocala/Marion County AOR",2008-11-14T14:58:13,"OCALA THOROUGHBRED REALTY, LLC",OCALA,0,3523423010,FL,"- Inactive",27158250,34471,"1325 SE 25TH LOOP  OCALA, FL 34471",
2715,kathy.morris@wellsfargo.com,8669676104,8601,"Ocala/Marion County AOR",2013-03-20T20:59:14,"WELLS FARGO HOME MORTGAGE INC",OCALA,0,3523901403,FL,"- Inactive",271586010,34471,"2001 SW 17TH ST  OCALA, FL 34471",www.wfhm.com/loans/leigh-speight
2715,JOHN@GOCRR.COM,7275248743,0587,"Ocala/Marion County AOR",2013-07-16T13:36:49,"CHARLES RUTENBERG REALTY BRANCH",CLEARWATER,1,7275389200,FL,"- Inactive",271505871,33764,"1545 S BELCHER RD  CLEARWATER, FL 33764",WWW.GOCRR.COM
2715,AMULLER@MMTINFO.COM,8504786249,2164,"Ocala/Marion County AOR",2014-02-13T13:18:11,"MMT info (METRO MARKET TRENDS,INC)",PENSACOLA,0,8504741398,FL,"- Inactive",271521640,32504,"3700 CREIGHTON RD SUITE 10 PENSACOLA, FL 32504",MMTINFO.COM
2715,KENSUDDUTH@COMCAST.NET,9413799964,826,"Ocala/Marion County AOR",2009-10-22T20:32:02,"MY FLORIDA REALTOR, INC.",SARASOTA,0,9417735004,FL,"- Inactive",27158260,34240,"7485 PALMER GLEN CIRCLE  SARASOTA, FL 34240",
2715,ANNIEDELGADO2@YAHOO.COM,3527328800,828,"Ocala/Marion County AOR",2010-12-29T13:01:37,"A DELGADO REALTY GROUP, INC",OCALA,0,5613464473,FL,"- Inactive",27158280,34482,"1255 NW 105 TERR  OCALA, FL 34482",
2715,DMDOLAN@EARTHLINK.NET,3527324812,2165,"Ocala/Marion County AOR",2010-03-01T14:52:51,"PREMIER TITLE PARTNER OF OCALA II LTD",OCALA,0,3527323437,FL,"- Inactive",271521650,34474,"1910 SW 18TH CT BLDG 200 OCALA, FL 34474",
2715,SANDEERYDER@YAHOO.COM,3526225522,827,"Ocala/Marion County AOR",2007-04-19T19:51:30,"SANDEE RYDER,LIC REAL EST BROKER",OCALA,0,3526225522,FL,"- Inactive",27158270,34480,"4821 SE 33RD TERR  OCALA, FL 34480",
2715,BARTOW.MCDONALD@SVN.COM,3528678465,829,"Ocala/Marion County AOR",2012-06-12T14:04:15,"SVN FLORIDA INC.",OCALA,0,3522743800,FL,"- Active",27158290,34470,"2452 NE 3RD STREET SUITE B OCALA, FL 34470",WWW.SVNFLORIDA.COM
2715,LIFESTYLESREALTY@EARTHLINK.NET,3528545031,830,"Ocala/Marion County AOR",2009-04-21T15:02:52,"OCALA LIFESTYLES REALTY, INC",OCALA,0,3528544544,FL,"- Inactive",27158300,34474,"7355 SW 38 ST SUITE 106 OCALA, FL 34474",www.ocalalifestylesrealty.com
2715,SALLYFRPR@EMBARQMAIL.COM,8667805584,300,"Ocala/Marion County AOR",2008-10-23T19:28:20,"SW REALTY & APPRAISAL","THE VILLAGES",0,3522881205,FL,"- Inactive",27153000,32162,"361 LIGHTBOURNE LANE  THE VILLAGES, FL 32162",
2715,ARMANDO@ARMROD.COM,8005786394,831,"Ocala/Marion County AOR",2008-03-03T15:58:32,"QUEST REALTY SERVICES",ORLANDO,0,3522087427,FL,"- Inactive",27158310,32828,"2412 FLOWERING DOGWOOD DR.  ORLANDO, FL 32828",WWW.QUEST-REALTY-SERVICES.COM
2715,contactus@freedomrealtyservices.net,0000000000,832,"Ocala/Marion County AOR",2012-11-05T19:36:51,"FREEDOM REALTY SERVICES, LLC",OCALA,0,3523512800,FL,"- Active",27158320,34471,"222 SW 2nd Street  OCALA, FL 34471",WWW.FREEDOMREALTYSERVICESFLORIDA.COM
2715,roe.realty@embarqmail.com,8007369607,189,"Ocala/Marion County AOR",2011-01-25T13:49:13,"ROE REALTY",BELLEVIEW,0,3522454488,FL,"- Inactive",27151890,34420,"11212    S.E. 56th  AVE  BELLEVIEW, FL 34420",
2715,OCEAN2GULFAPPR@YAHOO.COM,8668943603,833,"Ocala/Marion County AOR",2008-11-06T18:40:59,"HAMDY ORABI","TEMPLE TERRACE",0,9546001600,FL,"- Inactive",27158330,33637,"12936 DERRACE SPACE DR  TEMPLE TERRACE, FL 33637",
2715,Chris@OcalaHorseProperties.com,8663959437,834,"Ocala/Marion County AOR",2012-09-13T20:45:56,"OCALA HORSE PROPERTIES, LLC",OCALA,0,3526158890,FL,"- Active",27158340,34482,"8786 SW HWY 225A  OCALA, FL 34482",WWW.OCALAHORSEPROPERTIES.COM
2715,LINDA@OCALAMAGAZINE.COM,3526229200,02025,"Ocala/Marion County AOR",2010-03-04T14:33:28,"OCALA MAGAZINE-SPECIAL PUBLICATIONS",OCALA,0,3526222995,FL,"- Inactive",2715020250,34471,"743 SE FT KING STREET  OCALA, FL 34471",WWW.OCALAMAGAZINE.COM
